ureC,ureB,ureA,urease_accessory_count,CA_any,CA_alpha,CA_beta,CA_gamma,urease_core_complete,urease_operon_single_contig,ureC_plus_CA_single_contig,MICP_gene_complete,cluster_rep,catalog,Lineage,Genome_type,Completeness,Contamination
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291539,cow-rumen,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A sp900314615,MAG,99.0,1.73
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000291542,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp902783605,MAG,81.54,0.34
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291544,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__12844;s__12844 sp902783115,MAG,85.37,1.68
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291546,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA1267;s__UBA1267 sp902783795,MAG,85.21,2.91
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291548,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA2450;s__UBA2450 sp902769185,MAG,95.51,3.42
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291551,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG714;s__RUG714 sp900321665,MAG,89.71,0.17
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291553,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902801155,MAG,91.01,2.35
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291554,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA733;s__,MAG,89.66,4.72
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000291555,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp902773635,MAG,85.23,0.79
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000291556,cow-rumen,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp002210345,MAG,96.84,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291557,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA2862;s__UBA2862 sp002350605,MAG,93.95,2.71
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291559,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp902760755,MAG,95.9,1.34
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291562,cow-rumen,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp900314595,MAG,99.37,0.63
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000291568,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__F23-D06;s__F23-D06 sp900315705,MAG,97.47,0.54
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291571,cow-rumen,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__UBA3637;g__UBA3637;s__,MAG,91.4,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291572,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__,MAG,80.88,3.36
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291574,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__RUG563;s__,MAG,96.71,1.08
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291576,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__RUG11241;s__RUG11241 sp902767245,MAG,87.88,2.62
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291578,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__RUG210;s__RUG210 sp900316575,MAG,94.85,0.26
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291579,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UBA3789;s__UBA3789 sp902788735,MAG,80.06,1.12
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291580,cow-rumen,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A sp902783085,MAG,81.15,0.0
0,0,0,1,1,0,1,1,0,0,0,0,MGYG000291581,cow-rumen,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__CADBOM01;g__CADBOM01;s__CADBOM01 sp902796325,MAG,89.65,1.77
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291583,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,MAG,82.05,1.67
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291584,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp902783595,MAG,89.96,2.15
0,0,0,0,1,0,1,0,0,0,0,0,MGYG000291588,cow-rumen,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-196;s__CAG-196 sp902796585,MAG,80.58,3.7
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291589,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2856;s__UBA2856 sp902797665,MAG,85.76,1.96
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291591,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__F082;s__F082 sp902791165,MAG,93.1,0.0
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000291592,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp900318445,MAG,92.53,0.16
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000291593,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__,MAG,80.18,0.13
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291594,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__ML635J-15;g__Bact-19;s__,MAG,97.1,1.08
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291596,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA6987;s__UBA6987 sp902797385,MAG,90.12,1.45
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291599,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp902761375,MAG,82.16,0.67
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291601,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055,MAG,83.97,2.85
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291603,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__RUG12834;s__,MAG,87.64,2.81
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291605,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp900317325,MAG,93.57,0.5
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291606,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp902765625,MAG,95.17,1.34
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291609,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__,MAG,93.68,1.45
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291612,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,MAG,97.83,1.85
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000291613,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp902771755,MAG,88.36,1.9
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291614,cow-rumen,d__Bacteria;p__UBP6;c__UBA1177;o__UBA1177;f__UBA1177;g__UBA1177;s__UBA1177 sp002309575,MAG,90.7,2.52
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291616,cow-rumen,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA3830;f__UBA3830;g__UBA3830;s__UBA3830 sp902790255,MAG,84.9,3.85
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291618,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp902780935,MAG,96.49,0.79
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291621,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,MAG,86.76,0.74
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291622,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900314995,MAG,97.63,1.23
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000291625,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__,MAG,95.75,0.34
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291627,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__ML635J-15;g__Bact-19;s__Bact-19 sp902791865,MAG,99.29,2.14
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000291629,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp002350705,MAG,94.59,0.34
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291633,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__RUG293;s__RUG293 sp900317575,MAG,93.33,4.85
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000291635,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RUG12395;s__RUG12395 sp902778725,MAG,85.93,0.67
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291636,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900548195,MAG,95.78,0.56
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291638,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp900316435,MAG,95.19,3.69
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291641,cow-rumen,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__UBA3796;s__UBA3796 sp902773295,MAG,97.87,0.63
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291643,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA3839;s__,MAG,88.06,0.12
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000291646,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__,MAG,90.17,1.34
0,0,0,0,1,1,0,1,0,0,0,0,MGYG000291647,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lentilactobacillus;s__Lentilactobacillus buchneri,MAG,99.06,0.0
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000291648,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp900316675,MAG,95.48,0.48
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000291649,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_B;s__Eubacterium_B sp902803185,MAG,89.36,1.48
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291651,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__;s__,MAG,86.45,0.67
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291653,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__RUG14121;s__RUG14121 sp902795845,MAG,81.06,0.0
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000291655,cow-rumen,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__UBA7018;s__,MAG,93.24,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291656,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA4636;s__UBA4636 sp902767455,MAG,81.45,3.23
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291657,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-11;s__,MAG,83.18,0.71
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291658,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__,MAG,87.59,1.35
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000291660,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp902773135,MAG,97.07,0.0
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000291666,cow-rumen,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter succinogenes_P,MAG,82.42,2.75
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291667,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__UBA3206;s__UBA3206 sp002363705,MAG,82.67,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291668,cow-rumen,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__RUG410;s__RUG410 sp902763155,MAG,92.47,0.36
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000291670,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum sp902796415,MAG,90.69,3.86
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291671,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__RUG12999;f__RUG12999;g__RUG12999;s__RUG12999 sp902783995,MAG,80.08,3.47
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291673,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp902792535,MAG,89.43,1.08
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000291674,cow-rumen,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter succinogenes_O,MAG,92.34,0.55
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291675,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902800245,MAG,91.73,1.51
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291679,cow-rumen,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1174;s__,MAG,92.88,1.12
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000291684,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp902796105,MAG,85.74,1.44
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291687,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA1786;s__,MAG,89.78,0.42
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291688,cow-rumen,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA3636;g__UBA3636;s__,MAG,83.62,0.71
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291689,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,MAG,91.83,1.77
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000291691,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__GCA-900199385;s__GCA-900199385 sp900315315,MAG,97.28,1.4
1,0,0,0,1,0,1,1,0,0,1,0,MGYG000291695,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp900315755,MAG,96.64,0.67
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000291696,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp902776395,MAG,86.02,1.68
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291698,cow-rumen,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Rs-D84;s__Rs-D84 sp902788485,MAG,85.71,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291701,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__,MAG,91.4,0.54
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291702,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902799905,MAG,95.99,0.83
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291703,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__UBA1232;s__UBA1232 sp902769525,MAG,93.48,0.0
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000291705,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__,MAG,98.88,2.25
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291706,cow-rumen,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UBA2813;s__UBA2813 sp902765655,MAG,80.06,2.56
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000291708,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-603;s__CAG-603 sp900110975,MAG,95.62,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291709,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__RUG12438;s__RUG12438 sp902795725,MAG,85.62,3.53
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291712,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__UBA1232;s__UBA1232 sp002309115,MAG,93.95,0.5
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291715,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2868;s__UBA2868 sp902803305,MAG,83.66,1.1
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291716,cow-rumen,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__CADBRU01;s__CADBRU01 sp902797165,MAG,90.83,0.75
0,0,0,0,1,1,0,1,0,0,0,0,MGYG000291717,cow-rumen,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA1732;s__UBA1732 sp902780135,MAG,92.5,2.93
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000291719,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp900319255,MAG,89.15,0.06
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291720,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2856;s__UBA2856 sp900313765,MAG,80.85,4.85
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291721,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902765585,MAG,91.94,1.22
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291725,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp902762655,MAG,92.22,0.48
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291734,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__,MAG,95.81,0.67
1,0,0,0,1,0,1,1,0,0,1,0,MGYG000291737,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG592;s__RUG592 sp902761345,MAG,93.85,1.57
1,1,1,4,1,0,0,1,1,1,0,1,MGYG000291738,cow-rumen,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900316175,MAG,94.71,0.29
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291739,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__,MAG,93.31,1.02
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291741,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA1224;s__UBA1224 sp902782795,MAG,82.62,1.88
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291743,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA2943;s__UBA2943 sp902774025,MAG,89.16,0.47
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291744,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1217;s__UBA1217 sp902796265,MAG,88.98,1.61
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000291746,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA1066;s__UBA1066 sp900320575,MAG,95.76,0.63
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291748,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902770195,MAG,93.67,2.53
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291749,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp902776365,MAG,92.74,0.82
1,0,0,0,1,0,1,1,0,0,1,0,MGYG000291751,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG592;s__RUG592 sp900315255,MAG,97.54,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291753,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__,MAG,92.09,1.68
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000291754,cow-rumen,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Succiniclasticum;s__Succiniclasticum sp902801365,MAG,95.26,2.2
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291755,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1715;g__UBA1715;s__,MAG,97.49,1.56
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291756,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp902767845,MAG,91.69,0.67
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291761,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__,MAG,80.28,0.67
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291763,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__RUG756;s__RUG756 sp900322115,MAG,96.97,1.93
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000291767,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__,MAG,92.93,4.08
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000291768,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG099;s__RUG099 sp900318105,MAG,93.71,0.71
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000291769,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,MAG,83.45,0.99
